PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
DEUTNP,1,2014,47,m,65,5,644,O,O
DEUTNP,1,2014,47,m,70,5,1115,O,O
DEUTNP,1,2014,47,m,75,5,1481,O,O
DEUTNP,1,2014,47,m,80,5,1410,O,O
DEUTNP,1,2014,47,m,85,5,1265,O,O
DEUTNP,1,2014,47,m,90,5,614,O,O
DEUTNP,1,2014,47,m,95,+,109,O,O
DEUTNP,1,2014,47,m,TOT,.,8403,O,O
DEUTNP,1,2014,47,f,0,30,47,O,O
DEUTNP,1,2014,47,f,30,5,12,O,O
DEUTNP,1,2014,47,f,35,5,16,O,O
DEUTNP,1,2014,47,f,40,5,38,O,O
DEUTNP,1,2014,47,f,45,5,91,O,O
DEUTNP,1,2014,47,f,50,5,184,O,O
DEUTNP,1,2014,47,f,55,5,220,O,O
DEUTNP,1,2014,47,f,60,5,307,O,O
DEUTNP,1,2014,47,f,65,5,388,O,O
DEUTNP,1,2014,47,f,70,5,636,O,O
DEUTNP,1,2014,47,f,75,5,1089,O,O
DEUTNP,1,2014,47,f,80,5,1436,O,O
DEUTNP,1,2014,47,f,85,5,1970,O,O
DEUTNP,1,2014,47,f,90,5,1646,O,O
DEUTNP,1,2014,47,f,95,+,579,O,O
DEUTNP,1,2014,47,f,TOT,.,8659,O,O
DEUTNP,1,2014,47,b,0,30,138,O,O
DEUTNP,1,2014,47,b,30,5,53,O,O
DEUTNP,1,2014,47,b,35,5,58,O,O
DEUTNP,1,2014,47,b,40,5,113,O,O
DEUTNP,1,2014,47,b,45,5,280,O,O
DEUTNP,1,2014,47,b,50,5,473,O,O
DEUTNP,1,2014,47,b,55,5,670,O,O
DEUTNP,1,2014,47,b,60,5,895,O,O
DEUTNP,1,2014,47,b,65,5,1032,O,O
DEUTNP,1,2014,47,b,70,5,1751,O,O
DEUTNP,1,2014,47,b,75,5,2570,O,O
DEUTNP,1,2014,47,b,80,5,2846,O,O
DEUTNP,1,2014,47,b,85,5,3235,O,O
DEUTNP,1,2014,47,b,90,5,2260,O,O
DEUTNP,1,2014,47,b,95,+,688,O,O
DEUTNP,1,2014,47,b,TOT,.,17062,O,O
DEUTNP,1,2014,48,m,0,30,91,O,O
DEUTNP,1,2014,48,m,30,5,31,O,O
DEUTNP,1,2014,48,m,35,5,37,O,O
DEUTNP,1,2014,48,m,40,5,85,O,O
DEUTNP,1,2014,48,m,45,5,189,O,O
DEUTNP,1,2014,48,m,50,5,305,O,O
DEUTNP,1,2014,48,m,55,5,416,O,O
DEUTNP,1,2014,48,m,60,5,596,O,O
DEUTNP,1,2014,48,m,65,5,700,O,O
DEUTNP,1,2014,48,m,70,5,1110,O,O
DEUTNP,1,2014,48,m,75,5,1489,O,O
DEUTNP,1,2014,48,m,80,5,1459,O,O
DEUTNP,1,2014,48,m,85,5,1313,O,O
DEUTNP,1,2014,48,m,90,5,645,O,O
DEUTNP,1,2014,48,m,95,+,142,O,O
DEUTNP,1,2014,48,m,TOT,.,8608,O,O
DEUTNP,1,2014,48,f,0,30,45,O,O
DEUTNP,1,2014,48,f,30,5,14,O,O
DEUTNP,1,2014,48,f,35,5,15,O,O
DEUTNP,1,2014,48,f,40,5,50,O,O
DEUTNP,1,2014,48,f,45,5,103,O,O
DEUTNP,1,2014,48,f,50,5,165,O,O
DEUTNP,1,2014,48,f,55,5,240,O,O
DEUTNP,1,2014,48,f,60,5,330,O,O
DEUTNP,1,2014,48,f,65,5,368,O,O
DEUTNP,1,2014,48,f,70,5,694,O,O
DEUTNP,1,2014,48,f,75,5,1107,O,O
DEUTNP,1,2014,48,f,80,5,1439,O,O
DEUTNP,1,2014,48,f,85,5,1996,O,O
DEUTNP,1,2014,48,f,90,5,1690,O,O
DEUTNP,1,2014,48,f,95,+,635,O,O
DEUTNP,1,2014,48,f,TOT,.,8891,O,O
DEUTNP,1,2014,48,b,0,30,136,O,O
DEUTNP,1,2014,48,b,30,5,45,O,O
DEUTNP,1,2014,48,b,35,5,52,O,O
DEUTNP,1,2014,48,b,40,5,135,O,O
DEUTNP,1,2014,48,b,45,5,292,O,O
DEUTNP,1,2014,48,b,50,5,470,O,O
DEUTNP,1,2014,48,b,55,5,656,O,O
DEUTNP,1,2014,48,b,60,5,926,O,O
DEUTNP,1,2014,48,b,65,5,1068,O,O
DEUTNP,1,2014,48,b,70,5,1804,O,O
DEUTNP,1,2014,48,b,75,5,2596,O,O
DEUTNP,1,2014,48,b,80,5,2898,O,O
DEUTNP,1,2014,48,b,85,5,3309,O,O
DEUTNP,1,2014,48,b,90,5,2335,O,O
DEUTNP,1,2014,48,b,95,+,777,O,O
DEUTNP,1,2014,48,b,TOT,.,17499,O,O
DEUTNP,1,2014,49,m,0,30,86,O,O
DEUTNP,1,2014,49,m,30,5,37,O,O
DEUTNP,1,2014,49,m,35,5,46,O,O
DEUTNP,1,2014,49,m,40,5,78,O,O
DEUTNP,1,2014,49,m,45,5,171,O,O
DEUTNP,1,2014,49,m,50,5,306,O,O
DEUTNP,1,2014,49,m,55,5,465,O,O
DEUTNP,1,2014,49,m,60,5,634,O,O
DEUTNP,1,2014,49,m,65,5,707,O,O
DEUTNP,1,2014,49,m,70,5,1077,O,O
DEUTNP,1,2014,49,m,75,5,1559,O,O
DEUTNP,1,2014,49,m,80,5,1434,O,O
DEUTNP,1,2014,49,m,85,5,1373,O,O
DEUTNP,1,2014,49,m,90,5,677,O,O
DEUTNP,1,2014,49,m,95,+,138,O,O
DEUTNP,1,2014,49,m,TOT,.,8788,O,O
DEUTNP,1,2014,49,f,0,30,60,O,O
DEUTNP,1,2014,49,f,30,5,22,O,O
DEUTNP,1,2014,49,f,35,5,18,O,O
DEUTNP,1,2014,49,f,40,5,33,O,O
DEUTNP,1,2014,49,f,45,5,101,O,O
DEUTNP,1,2014,49,f,50,5,171,O,O
DEUTNP,1,2014,49,f,55,5,233,O,O
DEUTNP,1,2014,49,f,60,5,338,O,O
DEUTNP,1,2014,49,f,65,5,358,O,O
DEUTNP,1,2014,49,f,70,5,685,O,O
DEUTNP,1,2014,49,f,75,5,1181,O,O
DEUTNP,1,2014,49,f,80,5,1523,O,O
DEUTNP,1,2014,49,f,85,5,2045,O,O
DEUTNP,1,2014,49,f,90,5,1800,O,O
DEUTNP,1,2014,49,f,95,+,608,O,O
DEUTNP,1,2014,49,f,TOT,.,9176,O,O
DEUTNP,1,2014,49,b,0,30,146,O,O
DEUTNP,1,2014,49,b,30,5,59,O,O
DEUTNP,1,2014,49,b,35,5,64,O,O
DEUTNP,1,2014,49,b,40,5,111,O,O
DEUTNP,1,2014,49,b,45,5,272,O,O
DEUTNP,1,2014,49,b,50,5,477,O,O
DEUTNP,1,2014,49,b,55,5,698,O,O
DEUTNP,1,2014,49,b,60,5,972,O,O
DEUTNP,1,2014,49,b,65,5,1065,O,O
DEUTNP,1,2014,49,b,70,5,1762,O,O
DEUTNP,1,2014,49,b,75,5,2740,O,O
DEUTNP,1,2014,49,b,80,5,2957,O,O
DEUTNP,1,2014,49,b,85,5,3418,O,O
DEUTNP,1,2014,49,b,90,5,2477,O,O
DEUTNP,1,2014,49,b,95,+,746,O,O
DEUTNP,1,2014,49,b,TOT,.,17964,O,O
DEUTNP,1,2014,50,m,0,30,96,O,O
DEUTNP,1,2014,50,m,30,5,33,O,O
DEUTNP,1,2014,50,m,35,5,38,O,O
DEUTNP,1,2014,50,m,40,5,74,O,O
DEUTNP,1,2014,50,m,45,5,206,O,O
DEUTNP,1,2014,50,m,50,5,315,O,O
DEUTNP,1,2014,50,m,55,5,452,O,O
DEUTNP,1,2014,50,m,60,5,614,O,O
DEUTNP,1,2014,50,m,65,5,729,O,O
DEUTNP,1,2014,50,m,70,5,1114,O,O
DEUTNP,1,2014,50,m,75,5,1582,O,O
DEUTNP,1,2014,50,m,80,5,1556,O,O
DEUTNP,1,2014,50,m,85,5,1392,O,O
DEUTNP,1,2014,50,m,90,5,683,O,O
DEUTNP,1,2014,50,m,95,+,142,O,O
DEUTNP,1,2014,50,m,TOT,.,9026,O,O
DEUTNP,1,2014,50,f,0,30,57,O,O
DEUTNP,1,2014,50,f,30,5,18,O,O
DEUTNP,1,2014,50,f,35,5,24,O,O
DEUTNP,1,2014,50,f,40,5,40,O,O
DEUTNP,1,2014,50,f,45,5,76,O,O
DEUTNP,1,2014,50,f,50,5,179,O,O
DEUTNP,1,2014,50,f,55,5,260,O,O
DEUTNP,1,2014,50,f,60,5,323,O,O
DEUTNP,1,2014,50,f,65,5,418,O,O
DEUTNP,1,2014,50,f,70,5,696,O,O
DEUTNP,1,2014,50,f,75,5,1221,O,O
DEUTNP,1,2014,50,f,80,5,1616,O,O
DEUTNP,1,2014,50,f,85,5,2141,O,O
DEUTNP,1,2014,50,f,90,5,1942,O,O
DEUTNP,1,2014,50,f,95,+,598,O,O
DEUTNP,1,2014,50,f,TOT,.,9609,O,O
DEUTNP,1,2014,50,b,0,30,153,O,O
DEUTNP,1,2014,50,b,30,5,51,O,O
DEUTNP,1,2014,50,b,35,5,62,O,O
DEUTNP,1,2014,50,b,40,5,114,O,O
DEUTNP,1,2014,50,b,45,5,282,O,O
DEUTNP,1,2014,50,b,50,5,494,O,O
DEUTNP,1,2014,50,b,55,5,712,O,O
DEUTNP,1,2014,50,b,60,5,937,O,O
DEUTNP,1,2014,50,b,65,5,1147,O,O
DEUTNP,1,2014,50,b,70,5,1810,O,O
DEUTNP,1,2014,50,b,75,5,2803,O,O
DEUTNP,1,2014,50,b,80,5,3172,O,O
DEUTNP,1,2014,50,b,85,5,3533,O,O
DEUTNP,1,2014,50,b,90,5,2625,O,O
DEUTNP,1,2014,50,b,95,+,740,O,O
DEUTNP,1,2014,50,b,TOT,.,18635,O,O
DEUTNP,1,2014,51,m,0,30,104,O,O
DEUTNP,1,2014,51,m,30,5,40,O,O
DEUTNP,1,2014,51,m,35,5,59,O,O
DEUTNP,1,2014,51,m,40,5,67,O,O
DEUTNP,1,2014,51,m,45,5,182,O,O
DEUTNP,1,2014,51,m,50,5,308,O,O
DEUTNP,1,2014,51,m,55,5,386,O,O
DEUTNP,1,2014,51,m,60,5,678,O,O
DEUTNP,1,2014,51,m,65,5,689,O,O
DEUTNP,1,2014,51,m,70,5,1108,O,O
DEUTNP,1,2014,51,m,75,5,1628,O,O
DEUTNP,1,2014,51,m,80,5,1550,O,O
DEUTNP,1,2014,51,m,85,5,1371,O,O
DEUTNP,1,2014,51,m,90,5,700,O,O
DEUTNP,1,2014,51,m,95,+,169,O,O
DEUTNP,1,2014,51,m,TOT,.,9039,O,O
DEUTNP,1,2014,51,f,0,30,46,O,O
DEUTNP,1,2014,51,f,30,5,14,O,O
DEUTNP,1,2014,51,f,35,5,24,O,O
DEUTNP,1,2014,51,f,40,5,36,O,O
DEUTNP,1,2014,51,f,45,5,91,O,O
DEUTNP,1,2014,51,f,50,5,162,O,O
DEUTNP,1,2014,51,f,55,5,220,O,O
DEUTNP,1,2014,51,f,60,5,311,O,O
DEUTNP,1,2014,51,f,65,5,371,O,O
DEUTNP,1,2014,51,f,70,5,716,O,O
DEUTNP,1,2014,51,f,75,5,1145,O,O
DEUTNP,1,2014,51,f,80,5,1560,O,O
DEUTNP,1,2014,51,f,85,5,2165,O,O
DEUTNP,1,2014,51,f,90,5,1869,O,O
DEUTNP,1,2014,51,f,95,+,609,O,O
DEUTNP,1,2014,51,f,TOT,.,9339,O,O
DEUTNP,1,2014,51,b,0,30,150,O,O
DEUTNP,1,2014,51,b,30,5,54,O,O
DEUTNP,1,2014,51,b,35,5,83,O,O
DEUTNP,1,2014,51,b,40,5,103,O,O
DEUTNP,1,2014,51,b,45,5,273,O,O
DEUTNP,1,2014,51,b,50,5,470,O,O
DEUTNP,1,2014,51,b,55,5,606,O,O
DEUTNP,1,2014,51,b,60,5,989,O,O
DEUTNP,1,2014,51,b,65,5,1060,O,O
DEUTNP,1,2014,51,b,70,5,1824,O,O
DEUTNP,1,2014,51,b,75,5,2773,O,O
DEUTNP,1,2014,51,b,80,5,3110,O,O
DEUTNP,1,2014,51,b,85,5,3536,O,O
DEUTNP,1,2014,51,b,90,5,2569,O,O
DEUTNP,1,2014,51,b,95,+,778,O,O
DEUTNP,1,2014,51,b,TOT,.,18378,O,O
DEUTNP,1,2014,52,m,0,30,87,O,O
DEUTNP,1,2014,52,m,30,5,32,O,O
DEUTNP,1,2014,52,m,35,5,47,O,O
DEUTNP,1,2014,52,m,40,5,70,O,O
DEUTNP,1,2014,52,m,45,5,185,O,O
DEUTNP,1,2014,52,m,50,5,289,O,O
DEUTNP,1,2014,52,m,55,5,420,O,O
DEUTNP,1,2014,52,m,60,5,594,O,O
DEUTNP,1,2014,52,m,65,5,650,O,O
DEUTNP,1,2014,52,m,70,5,1059,O,O
DEUTNP,1,2014,52,m,75,5,1569,O,O
DEUTNP,1,2014,52,m,80,5,1484,O,O
DEUTNP,1,2014,52,m,85,5,1406,O,O
DEUTNP,1,2014,52,m,90,5,661,O,O
DEUTNP,1,2014,52,m,95,+,148,O,O
DEUTNP,1,2014,52,m,TOT,.,8701,O,O
DEUTNP,1,2014,52,f,0,30,38,O,O
DEUTNP,1,2014,52,f,30,5,11,O,O
DEUTNP,1,2014,52,f,35,5,34,O,O
DEUTNP,1,2014,52,f,40,5,53,O,O
DEUTNP,1,2014,52,f,45,5,87,O,O
DEUTNP,1,2014,52,f,50,5,157,O,O
DEUTNP,1,2014,52,f,55,5,225,O,O
DEUTNP,1,2014,52,f,60,5,337,O,O
DEUTNP,1,2014,52,f,65,5,412,O,O
DEUTNP,1,2014,52,f,70,5,696,O,O
DEUTNP,1,2014,52,f,75,5,1184,O,O
DEUTNP,1,2014,52,f,80,5,1532,O,O
DEUTNP,1,2014,52,f,85,5,2163,O,O
DEUTNP,1,2014,52,f,90,5,1862,O,O
DEUTNP,1,2014,52,f,95,+,647,O,O
DEUTNP,1,2014,52,f,TOT,.,9438,O,O
DEUTNP,1,2014,52,b,0,30,125,O,O
DEUTNP,1,2014,52,b,30,5,43,O,O
DEUTNP,1,2014,52,b,35,5,81,O,O
DEUTNP,1,2014,52,b,40,5,123,O,O
DEUTNP,1,2014,52,b,45,5,272,O,O
DEUTNP,1,2014,52,b,50,5,446,O,O
DEUTNP,1,2014,52,b,55,5,645,O,O
DEUTNP,1,2014,52,b,60,5,931,O,O
DEUTNP,1,2014,52,b,65,5,1062,O,O
DEUTNP,1,2014,52,b,70,5,1755,O,O
DEUTNP,1,2014,52,b,75,5,2753,O,O
DEUTNP,1,2014,52,b,80,5,3016,O,O
DEUTNP,1,2014,52,b,85,5,3569,O,O
DEUTNP,1,2014,52,b,90,5,2523,O,O
DEUTNP,1,2014,52,b,95,+,795,O,O
DEUTNP,1,2014,52,b,TOT,.,18139,O,O
DEUTNP,1,2015,1,m,0,30,101,O,O
DEUTNP,1,2015,1,m,30,5,35,O,O
DEUTNP,1,2015,1,m,35,5,47,O,O
DEUTNP,1,2015,1,m,40,5,74,O,O
DEUTNP,1,2015,1,m,45,5,173,O,O
DEUTNP,1,2015,1,m,50,5,339,O,O
DEUTNP,1,2015,1,m,55,5,413,O,O
DEUTNP,1,2015,1,m,60,5,550,O,O
DEUTNP,1,2015,1,m,65,5,706,O,O
DEUTNP,1,2015,1,m,70,5,1149,O,O
DEUTNP,1,2015,1,m,75,5,1637,O,O
DEUTNP,1,2015,1,m,80,5,1487,O,O
DEUTNP,1,2015,1,m,85,5,1435,O,O
DEUTNP,1,2015,1,m,90,5,670,O,O
DEUTNP,1,2015,1,m,95,+,155,O,O
DEUTNP,1,2015,1,m,TOT,.,8971,O,O
DEUTNP,1,2015,1,f,0,30,51,O,O
DEUTNP,1,2015,1,f,30,5,13,O,O
DEUTNP,1,2015,1,f,35,5,22,O,O
DEUTNP,1,2015,1,f,40,5,55,O,O
DEUTNP,1,2015,1,f,45,5,92,O,O
DEUTNP,1,2015,1,f,50,5,169,O,O
DEUTNP,1,2015,1,f,55,5,253,O,O
DEUTNP,1,2015,1,f,60,5,384,O,O
DEUTNP,1,2015,1,f,65,5,381,O,O
DEUTNP,1,2015,1,f,70,5,730,O,O
DEUTNP,1,2015,1,f,75,5,1128,O,O
DEUTNP,1,2015,1,f,80,5,1627,O,O
DEUTNP,1,2015,1,f,85,5,2185,O,O
DEUTNP,1,2015,1,f,90,5,1962,O,O
DEUTNP,1,2015,1,f,95,+,690,O,O
DEUTNP,1,2015,1,f,TOT,.,9742,O,O
DEUTNP,1,2015,1,b,0,30,152,O,O
DEUTNP,1,2015,1,b,30,5,48,O,O
DEUTNP,1,2015,1,b,35,5,69,O,O
DEUTNP,1,2015,1,b,40,5,129,O,O
DEUTNP,1,2015,1,b,45,5,265,O,O
DEUTNP,1,2015,1,b,50,5,508,O,O
DEUTNP,1,2015,1,b,55,5,666,O,O
DEUTNP,1,2015,1,b,60,5,934,O,O
DEUTNP,1,2015,1,b,65,5,1087,O,O
DEUTNP,1,2015,1,b,70,5,1879,O,O
DEUTNP,1,2015,1,b,75,5,2765,O,O
DEUTNP,1,2015,1,b,80,5,3114,O,O
DEUTNP,1,2015,1,b,85,5,3620,O,O
DEUTNP,1,2015,1,b,90,5,2632,O,O
DEUTNP,1,2015,1,b,95,+,845,O,O
DEUTNP,1,2015,1,b,TOT,.,18713,O,O
DEUTNP,1,2015,2,m,0,30,94,O,O
DEUTNP,1,2015,2,m,30,5,34,O,O
DEUTNP,1,2015,2,m,35,5,48,O,O
DEUTNP,1,2015,2,m,40,5,99,O,O
DEUTNP,1,2015,2,m,45,5,209,O,O
DEUTNP,1,2015,2,m,50,5,303,O,O
DEUTNP,1,2015,2,m,55,5,451,O,O
DEUTNP,1,2015,2,m,60,5,635,O,O
DEUTNP,1,2015,2,m,65,5,662,O,O
DEUTNP,1,2015,2,m,70,5,1163,O,O
DEUTNP,1,2015,2,m,75,5,1612,O,O
DEUTNP,1,2015,2,m,80,5,1651,O,O
DEUTNP,1,2015,2,m,85,5,1451,O,O
DEUTNP,1,2015,2,m,90,5,739,O,O
DEUTNP,1,2015,2,m,95,+,157,O,O
DEUTNP,1,2015,2,m,TOT,.,9308,O,O
DEUTNP,1,2015,2,f,0,30,60,O,O
DEUTNP,1,2015,2,f,30,5,21,O,O
DEUTNP,1,2015,2,f,35,5,13,O,O
DEUTNP,1,2015,2,f,40,5,44,O,O
DEUTNP,1,2015,2,f,45,5,95,O,O
DEUTNP,1,2015,2,f,50,5,164,O,O
DEUTNP,1,2015,2,f,55,5,242,O,O
DEUTNP,1,2015,2,f,60,5,342,O,O
DEUTNP,1,2015,2,f,65,5,416,O,O
DEUTNP,1,2015,2,f,70,5,717,O,O
DEUTNP,1,2015,2,f,75,5,1207,O,O
DEUTNP,1,2015,2,f,80,5,1638,O,O
DEUTNP,1,2015,2,f,85,5,2281,O,O
DEUTNP,1,2015,2,f,90,5,2045,O,O
DEUTNP,1,2015,2,f,95,+,690,O,O
DEUTNP,1,2015,2,f,TOT,.,9975,O,O
DEUTNP,1,2015,2,b,0,30,154,O,O
DEUTNP,1,2015,2,b,30,5,55,O,O
DEUTNP,1,2015,2,b,35,5,61,O,O
DEUTNP,1,2015,2,b,40,5,143,O,O
DEUTNP,1,2015,2,b,45,5,304,O,O
DEUTNP,1,2015,2,b,50,5,467,O,O
DEUTNP,1,2015,2,b,55,5,693,O,O
DEUTNP,1,2015,2,b,60,5,977,O,O
DEUTNP,1,2015,2,b,65,5,1078,O,O
DEUTNP,1,2015,2,b,70,5,1880,O,O
DEUTNP,1,2015,2,b,75,5,2819,O,O
DEUTNP,1,2015,2,b,80,5,3289,O,O
DEUTNP,1,2015,2,b,85,5,3732,O,O
DEUTNP,1,2015,2,b,90,5,2784,O,O
DEUTNP,1,2015,2,b,95,+,847,O,O
DEUTNP,1,2015,2,b,TOT,.,19283,O,O
DEUTNP,1,2015,3,m,0,30,101,O,O
DEUTNP,1,2015,3,m,30,5,34,O,O
DEUTNP,1,2015,3,m,35,5,48,O,O
DEUTNP,1,2015,3,m,40,5,81,O,O
DEUTNP,1,2015,3,m,45,5,174,O,O
DEUTNP,1,2015,3,m,50,5,291,O,O
DEUTNP,1,2015,3,m,55,5,425,O,O
DEUTNP,1,2015,3,m,60,5,646,O,O
DEUTNP,1,2015,3,m,65,5,665,O,O
DEUTNP,1,2015,3,m,70,5,1177,O,O
DEUTNP,1,2015,3,m,75,5,1706,O,O
DEUTNP,1,2015,3,m,80,5,1585,O,O
DEUTNP,1,2015,3,m,85,5,1460,O,O
DEUTNP,1,2015,3,m,90,5,760,O,O
DEUTNP,1,2015,3,m,95,+,172,O,O
DEUTNP,1,2015,3,m,TOT,.,9325,O,O
DEUTNP,1,2015,3,f,0,30,38,O,O
DEUTNP,1,2015,3,f,30,5,22,O,O
DEUTNP,1,2015,3,f,35,5,32,O,O
DEUTNP,1,2015,3,f,40,5,50,O,O
DEUTNP,1,2015,3,f,45,5,101,O,O
DEUTNP,1,2015,3,f,50,5,152,O,O
DEUTNP,1,2015,3,f,55,5,233,O,O
DEUTNP,1,2015,3,f,60,5,318,O,O
DEUTNP,1,2015,3,f,65,5,400,O,O
DEUTNP,1,2015,3,f,70,5,707,O,O
DEUTNP,1,2015,3,f,75,5,1291,O,O
DEUTNP,1,2015,3,f,80,5,1728,O,O
DEUTNP,1,2015,3,f,85,5,2321,O,O
DEUTNP,1,2015,3,f,90,5,2084,O,O
DEUTNP,1,2015,3,f,95,+,698,O,O
DEUTNP,1,2015,3,f,TOT,.,10175,O,O
DEUTNP,1,2015,3,b,0,30,139,O,O
DEUTNP,1,2015,3,b,30,5,56,O,O
DEUTNP,1,2015,3,b,35,5,80,O,O
DEUTNP,1,2015,3,b,40,5,131,O,O
DEUTNP,1,2015,3,b,45,5,275,O,O
DEUTNP,1,2015,3,b,50,5,443,O,O
DEUTNP,1,2015,3,b,55,5,658,O,O
DEUTNP,1,2015,3,b,60,5,964,O,O
DEUTNP,1,2015,3,b,65,5,1065,O,O
DEUTNP,1,2015,3,b,70,5,1884,O,O
DEUTNP,1,2015,3,b,75,5,2997,O,O
DEUTNP,1,2015,3,b,80,5,3313,O,O
DEUTNP,1,2015,3,b,85,5,3781,O,O
DEUTNP,1,2015,3,b,90,5,2844,O,O
DEUTNP,1,2015,3,b,95,+,870,O,O
DEUTNP,1,2015,3,b,TOT,.,19500,O,O
DEUTNP,1,2015,4,m,0,30,84,O,O
DEUTNP,1,2015,4,m,30,5,30,O,O
DEUTNP,1,2015,4,m,35,5,44,O,O
DEUTNP,1,2015,4,m,40,5,69,O,O
DEUTNP,1,2015,4,m,45,5,185,O,O
DEUTNP,1,2015,4,m,50,5,318,O,O
DEUTNP,1,2015,4,m,55,5,446,O,O
DEUTNP,1,2015,4,m,60,5,633,O,O
DEUTNP,1,2015,4,m,65,5,686,O,O
DEUTNP,1,2015,4,m,70,5,1157,O,O
DEUTNP,1,2015,4,m,75,5,1642,O,O
DEUTNP,1,2015,4,m,80,5,1621,O,O
DEUTNP,1,2015,4,m,85,5,1448,O,O
DEUTNP,1,2015,4,m,90,5,685,O,O
DEUTNP,1,2015,4,m,95,+,159,O,O
DEUTNP,1,2015,4,m,TOT,.,9207,O,O
DEUTNP,1,2015,4,f,0,30,62,O,O
DEUTNP,1,2015,4,f,30,5,14,O,O
DEUTNP,1,2015,4,f,35,5,21,O,O
DEUTNP,1,2015,4,f,40,5,55,O,O
DEUTNP,1,2015,4,f,45,5,88,O,O
DEUTNP,1,2015,4,f,50,5,136,O,O
DEUTNP,1,2015,4,f,55,5,257,O,O
DEUTNP,1,2015,4,f,60,5,321,O,O
DEUTNP,1,2015,4,f,65,5,422,O,O
DEUTNP,1,2015,4,f,70,5,714,O,O
DEUTNP,1,2015,4,f,75,5,1271,O,O
DEUTNP,1,2015,4,f,80,5,1656,O,O
DEUTNP,1,2015,4,f,85,5,2331,O,O
DEUTNP,1,2015,4,f,90,5,2065,O,O
DEUTNP,1,2015,4,f,95,+,726,O,O
DEUTNP,1,2015,4,f,TOT,.,10139,O,O
DEUTNP,1,2015,4,b,0,30,146,O,O
DEUTNP,1,2015,4,b,30,5,44,O,O
DEUTNP,1,2015,4,b,35,5,65,O,O
DEUTNP,1,2015,4,b,40,5,124,O,O
DEUTNP,1,2015,4,b,45,5,273,O,O
DEUTNP,1,2015,4,b,50,5,454,O,O
DEUTNP,1,2015,4,b,55,5,703,O,O
DEUTNP,1,2015,4,b,60,5,954,O,O
DEUTNP,1,2015,4,b,65,5,1108,O,O
DEUTNP,1,2015,4,b,70,5,1871,O,O
DEUTNP,1,2015,4,b,75,5,2913,O,O
DEUTNP,1,2015,4,b,80,5,3277,O,O
DEUTNP,1,2015,4,b,85,5,3779,O,O
DEUTNP,1,2015,4,b,90,5,2750,O,O
DEUTNP,1,2015,4,b,95,+,885,O,O
DEUTNP,1,2015,4,b,TOT,.,19346,O,O
DEUTNP,1,2015,5,m,0,30,96,O,O
DEUTNP,1,2015,5,m,30,5,37,O,O
DEUTNP,1,2015,5,m,35,5,39,O,O
DEUTNP,1,2015,5,m,40,5,71,O,O
DEUTNP,1,2015,5,m,45,5,177,O,O
DEUTNP,1,2015,5,m,50,5,331,O,O
DEUTNP,1,2015,5,m,55,5,463,O,O
DEUTNP,1,2015,5,m,60,5,655,O,O
DEUTNP,1,2015,5,m,65,5,737,O,O
DEUTNP,1,2015,5,m,70,5,1218,O,O
DEUTNP,1,2015,5,m,75,5,1714,O,O
DEUTNP,1,2015,5,m,80,5,1729,O,O
DEUTNP,1,2015,5,m,85,5,1558,O,O
DEUTNP,1,2015,5,m,90,5,807,O,O
DEUTNP,1,2015,5,m,95,+,160,O,O
DEUTNP,1,2015,5,m,TOT,.,9792,O,O
DEUTNP,1,2015,5,f,0,30,54,O,O
DEUTNP,1,2015,5,f,30,5,22,O,O
DEUTNP,1,2015,5,f,35,5,26,O,O
DEUTNP,1,2015,5,f,40,5,48,O,O
DEUTNP,1,2015,5,f,45,5,119,O,O
DEUTNP,1,2015,5,f,50,5,178,O,O
DEUTNP,1,2015,5,f,55,5,243,O,O
DEUTNP,1,2015,5,f,60,5,357,O,O
DEUTNP,1,2015,5,f,65,5,436,O,O
DEUTNP,1,2015,5,f,70,5,771,O,O
DEUTNP,1,2015,5,f,75,5,1340,O,O
DEUTNP,1,2015,5,f,80,5,1750,O,O
DEUTNP,1,2015,5,f,85,5,2505,O,O
DEUTNP,1,2015,5,f,90,5,2279,O,O
DEUTNP,1,2015,5,f,95,+,796,O,O
DEUTNP,1,2015,5,f,TOT,.,10924,O,O
DEUTNP,1,2015,5,b,0,30,150,O,O
DEUTNP,1,2015,5,b,30,5,59,O,O
DEUTNP,1,2015,5,b,35,5,65,O,O
DEUTNP,1,2015,5,b,40,5,119,O,O
DEUTNP,1,2015,5,b,45,5,296,O,O
DEUTNP,1,2015,5,b,50,5,509,O,O
DEUTNP,1,2015,5,b,55,5,706,O,O
DEUTNP,1,2015,5,b,60,5,1012,O,O
DEUTNP,1,2015,5,b,65,5,1173,O,O
DEUTNP,1,2015,5,b,70,5,1989,O,O
DEUTNP,1,2015,5,b,75,5,3054,O,O
DEUTNP,1,2015,5,b,80,5,3479,O,O
DEUTNP,1,2015,5,b,85,5,4063,O,O
DEUTNP,1,2015,5,b,90,5,3086,O,O
DEUTNP,1,2015,5,b,95,+,956,O,O
DEUTNP,1,2015,5,b,TOT,.,20716,O,O
DEUTNP,1,2015,6,m,0,30,94,O,O
DEUTNP,1,2015,6,m,30,5,43,O,O
DEUTNP,1,2015,6,m,35,5,44,O,O
DEUTNP,1,2015,6,m,40,5,88,O,O
DEUTNP,1,2015,6,m,45,5,210,O,O
DEUTNP,1,2015,6,m,50,5,336,O,O
DEUTNP,1,2015,6,m,55,5,480,O,O
