PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2020,34,m,TOT,.,32837,O,O
USA,1,2020,34,f,0,1,167,O,O
USA,1,2020,34,f,1,4,21,O,O
USA,1,2020,34,f,5,10,39,O,O
USA,1,2020,34,f,15,10,217,O,O
USA,1,2020,34,f,25,10,426,O,O
USA,1,2020,34,f,35,10,672,O,O
USA,1,2020,34,f,45,10,1402,O,O
USA,1,2020,34,f,55,10,3220,O,O
USA,1,2020,34,f,65,10,5332,O,O
USA,1,2020,34,f,75,10,7289,O,O
USA,1,2020,34,f,85,+,10938,O,O
USA,1,2020,34,f,TOT,.,29723,O,O
USA,1,2020,34,b,0,1,362,O,O
USA,1,2020,34,b,1,4,51,O,O
USA,1,2020,34,b,5,10,102,O,O
USA,1,2020,34,b,15,10,776,O,O
USA,1,2020,34,b,25,10,1502,O,O
USA,1,2020,34,b,35,10,2060,O,O
USA,1,2020,34,b,45,10,3806,O,O
USA,1,2020,34,b,55,10,8256,O,O
USA,1,2020,34,b,65,10,12755,O,O
USA,1,2020,34,b,75,10,15048,O,O
USA,1,2020,34,b,85,+,17842,O,O
USA,1,2020,34,b,TOT,.,62560,O,O
USA,1,2020,35,m,0,1,186,O,O
USA,1,2020,35,m,1,4,30,O,O
USA,1,2020,35,m,5,10,57,O,O
USA,1,2020,35,m,15,10,560,O,O
USA,1,2020,35,m,25,10,1077,O,O
USA,1,2020,35,m,35,10,1390,O,O
USA,1,2020,35,m,45,10,2242,O,O
USA,1,2020,35,m,55,10,4996,O,O
USA,1,2020,35,m,65,10,6980,O,O
USA,1,2020,35,m,75,10,7541,O,O
USA,1,2020,35,m,85,+,6858,O,O
USA,1,2020,35,m,TOT,.,31917,O,O
USA,1,2020,35,f,0,1,180,O,O
USA,1,2020,35,f,1,4,29,O,O
USA,1,2020,35,f,5,10,48,O,O
USA,1,2020,35,f,15,10,195,O,O
USA,1,2020,35,f,25,10,419,O,O
USA,1,2020,35,f,35,10,693,O,O
USA,1,2020,35,f,45,10,1385,O,O
USA,1,2020,35,f,55,10,3189,O,O
USA,1,2020,35,f,65,10,5192,O,O
USA,1,2020,35,f,75,10,7076,O,O
USA,1,2020,35,f,85,+,10780,O,O
USA,1,2020,35,f,TOT,.,29186,O,O
USA,1,2020,35,b,0,1,366,O,O
USA,1,2020,35,b,1,4,59,O,O
USA,1,2020,35,b,5,10,105,O,O
USA,1,2020,35,b,15,10,755,O,O
USA,1,2020,35,b,25,10,1496,O,O
USA,1,2020,35,b,35,10,2083,O,O
USA,1,2020,35,b,45,10,3627,O,O
USA,1,2020,35,b,55,10,8185,O,O
USA,1,2020,35,b,65,10,12172,O,O
USA,1,2020,35,b,75,10,14617,O,O
USA,1,2020,35,b,85,+,17638,O,O
USA,1,2020,35,b,TOT,.,61103,O,O
USA,1,2020,36,m,0,1,195,O,O
USA,1,2020,36,m,1,4,38,O,O
USA,1,2020,36,m,5,10,60,O,O
USA,1,2020,36,m,15,10,551,O,O
USA,1,2020,36,m,25,10,1075,O,O
USA,1,2020,36,m,35,10,1382,O,O
USA,1,2020,36,m,45,10,2358,O,O
USA,1,2020,36,m,55,10,4927,O,O
USA,1,2020,36,m,65,10,6969,O,O
USA,1,2020,36,m,75,10,7428,O,O
USA,1,2020,36,m,85,+,6592,O,O
USA,1,2020,36,m,TOT,.,31575,O,O
USA,1,2020,36,f,0,1,173,O,O
USA,1,2020,36,f,1,4,29,O,O
USA,1,2020,36,f,5,10,43,O,O
USA,1,2020,36,f,15,10,182,O,O
USA,1,2020,36,f,25,10,394,O,O
USA,1,2020,36,f,35,10,761,O,O
USA,1,2020,36,f,45,10,1323,O,O
USA,1,2020,36,f,55,10,3126,O,O
USA,1,2020,36,f,65,10,5139,O,O
USA,1,2020,36,f,75,10,6930,O,O
USA,1,2020,36,f,85,+,10571,O,O
USA,1,2020,36,f,TOT,.,28671,O,O
USA,1,2020,36,b,0,1,368,O,O
USA,1,2020,36,b,1,4,67,O,O
USA,1,2020,36,b,5,10,103,O,O
USA,1,2020,36,b,15,10,733,O,O
USA,1,2020,36,b,25,10,1469,O,O
USA,1,2020,36,b,35,10,2143,O,O
USA,1,2020,36,b,45,10,3681,O,O
USA,1,2020,36,b,55,10,8053,O,O
USA,1,2020,36,b,65,10,12108,O,O
USA,1,2020,36,b,75,10,14358,O,O
USA,1,2020,36,b,85,+,17163,O,O
USA,1,2020,36,b,TOT,.,60246,O,O
USA,1,2020,37,m,0,1,225,O,O
USA,1,2020,37,m,1,4,42,O,O
USA,1,2020,37,m,5,10,72,O,O
USA,1,2020,37,m,15,10,586,O,O
USA,1,2020,37,m,25,10,1012,O,O
USA,1,2020,37,m,35,10,1324,O,O
USA,1,2020,37,m,45,10,2254,O,O
USA,1,2020,37,m,55,10,5052,O,O
USA,1,2020,37,m,65,10,6911,O,O
USA,1,2020,37,m,75,10,7403,O,O
USA,1,2020,37,m,85,+,6553,O,O
USA,1,2020,37,m,TOT,.,31434,O,O
USA,1,2020,37,f,0,1,170,O,O
USA,1,2020,37,f,1,4,24,O,O
USA,1,2020,37,f,5,10,40,O,O
USA,1,2020,37,f,15,10,184,O,O
USA,1,2020,37,f,25,10,409,O,O
USA,1,2020,37,f,35,10,700,O,O
USA,1,2020,37,f,45,10,1279,O,O
USA,1,2020,37,f,55,10,3105,O,O
USA,1,2020,37,f,65,10,4959,O,O
USA,1,2020,37,f,75,10,6794,O,O
USA,1,2020,37,f,85,+,10562,O,O
USA,1,2020,37,f,TOT,.,28226,O,O
USA,1,2020,37,b,0,1,395,O,O
USA,1,2020,37,b,1,4,66,O,O
USA,1,2020,37,b,5,10,112,O,O
USA,1,2020,37,b,15,10,770,O,O
USA,1,2020,37,b,25,10,1421,O,O
USA,1,2020,37,b,35,10,2024,O,O
USA,1,2020,37,b,45,10,3533,O,O
USA,1,2020,37,b,55,10,8157,O,O
USA,1,2020,37,b,65,10,11870,O,O
USA,1,2020,37,b,75,10,14197,O,O
USA,1,2020,37,b,85,+,17115,O,O
USA,1,2020,37,b,TOT,.,59660,O,O
USA,1,2020,38,m,0,1,210,O,O
USA,1,2020,38,m,1,4,41,O,O
USA,1,2020,38,m,5,10,68,O,O
USA,1,2020,38,m,15,10,562,O,O
USA,1,2020,38,m,25,10,1011,O,O
USA,1,2020,38,m,35,10,1258,O,O
USA,1,2020,38,m,45,10,2149,O,O
USA,1,2020,38,m,55,10,4864,O,O
USA,1,2020,38,m,65,10,6999,O,O
USA,1,2020,38,m,75,10,7456,O,O
USA,1,2020,38,m,85,+,6730,O,O
USA,1,2020,38,m,TOT,.,31348,O,O
USA,1,2020,38,f,0,1,176,O,O
USA,1,2020,38,f,1,4,22,O,O
USA,1,2020,38,f,5,10,38,O,O
USA,1,2020,38,f,15,10,187,O,O
USA,1,2020,38,f,25,10,427,O,O
USA,1,2020,38,f,35,10,649,O,O
USA,1,2020,38,f,45,10,1318,O,O
USA,1,2020,38,f,55,10,3060,O,O
USA,1,2020,38,f,65,10,5119,O,O
USA,1,2020,38,f,75,10,6863,O,O
USA,1,2020,38,f,85,+,10530,O,O
USA,1,2020,38,f,TOT,.,28389,O,O
USA,1,2020,38,b,0,1,386,O,O
USA,1,2020,38,b,1,4,63,O,O
USA,1,2020,38,b,5,10,106,O,O
USA,1,2020,38,b,15,10,749,O,O
USA,1,2020,38,b,25,10,1438,O,O
USA,1,2020,38,b,35,10,1907,O,O
USA,1,2020,38,b,45,10,3467,O,O
USA,1,2020,38,b,55,10,7924,O,O
USA,1,2020,38,b,65,10,12118,O,O
USA,1,2020,38,b,75,10,14319,O,O
USA,1,2020,38,b,85,+,17260,O,O
USA,1,2020,38,b,TOT,.,59737,O,O
USA,1,2020,39,m,0,1,221,O,O
USA,1,2020,39,m,1,4,36,O,O
USA,1,2020,39,m,5,10,68,O,O
USA,1,2020,39,m,15,10,519,O,O
USA,1,2020,39,m,25,10,979,O,O
USA,1,2020,39,m,35,10,1293,O,O
USA,1,2020,39,m,45,10,2207,O,O
USA,1,2020,39,m,55,10,4805,O,O
USA,1,2020,39,m,65,10,6998,O,O
USA,1,2020,39,m,75,10,7451,O,O
USA,1,2020,39,m,85,+,7044,O,O
USA,1,2020,39,m,TOT,.,31621,O,O
USA,1,2020,39,f,0,1,137,O,O
USA,1,2020,39,f,1,4,19,O,O
USA,1,2020,39,f,5,10,38,O,O
USA,1,2020,39,f,15,10,180,O,O
USA,1,2020,39,f,25,10,437,O,O
USA,1,2020,39,f,35,10,717,O,O
USA,1,2020,39,f,45,10,1288,O,O
USA,1,2020,39,f,55,10,3127,O,O
USA,1,2020,39,f,65,10,5118,O,O
USA,1,2020,39,f,75,10,7073,O,O
USA,1,2020,39,f,85,+,10855,O,O
USA,1,2020,39,f,TOT,.,28989,O,O
USA,1,2020,39,b,0,1,358,O,O
USA,1,2020,39,b,1,4,55,O,O
USA,1,2020,39,b,5,10,106,O,O
USA,1,2020,39,b,15,10,699,O,O
USA,1,2020,39,b,25,10,1416,O,O
USA,1,2020,39,b,35,10,2010,O,O
USA,1,2020,39,b,45,10,3495,O,O
USA,1,2020,39,b,55,10,7932,O,O
USA,1,2020,39,b,65,10,12116,O,O
USA,1,2020,39,b,75,10,14524,O,O
USA,1,2020,39,b,85,+,17899,O,O
USA,1,2020,39,b,TOT,.,60610,O,O
USA,1,2020,40,m,0,1,206,O,O
USA,1,2020,40,m,1,4,29,O,O
USA,1,2020,40,m,5,10,73,O,O
USA,1,2020,40,m,15,10,545,O,O
USA,1,2020,40,m,25,10,961,O,O
USA,1,2020,40,m,35,10,1301,O,O
USA,1,2020,40,m,45,10,2154,O,O
USA,1,2020,40,m,55,10,4751,O,O
USA,1,2020,40,m,65,10,6946,O,O
USA,1,2020,40,m,75,10,7402,O,O
USA,1,2020,40,m,85,+,6742,O,O
USA,1,2020,40,m,TOT,.,31110,O,O
USA,1,2020,40,f,0,1,153,O,O
USA,1,2020,40,f,1,4,29,O,O
USA,1,2020,40,f,5,10,50,O,O
USA,1,2020,40,f,15,10,205,O,O
USA,1,2020,40,f,25,10,409,O,O
USA,1,2020,40,f,35,10,678,O,O
USA,1,2020,40,f,45,10,1284,O,O
USA,1,2020,40,f,55,10,3099,O,O
USA,1,2020,40,f,65,10,5176,O,O
USA,1,2020,40,f,75,10,6979,O,O
USA,1,2020,40,f,85,+,10629,O,O
USA,1,2020,40,f,TOT,.,28691,O,O
USA,1,2020,40,b,0,1,359,O,O
USA,1,2020,40,b,1,4,58,O,O
USA,1,2020,40,b,5,10,123,O,O
USA,1,2020,40,b,15,10,750,O,O
USA,1,2020,40,b,25,10,1370,O,O
USA,1,2020,40,b,35,10,1979,O,O
USA,1,2020,40,b,45,10,3438,O,O
USA,1,2020,40,b,55,10,7850,O,O
USA,1,2020,40,b,65,10,12122,O,O
USA,1,2020,40,b,75,10,14381,O,O
USA,1,2020,40,b,85,+,17371,O,O
USA,1,2020,40,b,TOT,.,59801,O,O
USA,1,2020,41,m,0,1,223,O,O
USA,1,2020,41,m,1,4,43,O,O
USA,1,2020,41,m,5,10,63,O,O
USA,1,2020,41,m,15,10,550,O,O
USA,1,2020,41,m,25,10,1075,O,O
USA,1,2020,41,m,35,10,1348,O,O
USA,1,2020,41,m,45,10,2318,O,O
USA,1,2020,41,m,55,10,4961,O,O
USA,1,2020,41,m,65,10,7048,O,O
USA,1,2020,41,m,75,10,7707,O,O
USA,1,2020,41,m,85,+,7076,O,O
USA,1,2020,41,m,TOT,.,32412,O,O
USA,1,2020,41,f,0,1,152,O,O
USA,1,2020,41,f,1,4,29,O,O
USA,1,2020,41,f,5,10,40,O,O
USA,1,2020,41,f,15,10,179,O,O
USA,1,2020,41,f,25,10,389,O,O
USA,1,2020,41,f,35,10,698,O,O
USA,1,2020,41,f,45,10,1326,O,O
USA,1,2020,41,f,55,10,3184,O,O
USA,1,2020,41,f,65,10,5243,O,O
USA,1,2020,41,f,75,10,7184,O,O
USA,1,2020,41,f,85,+,10939,O,O
USA,1,2020,41,f,TOT,.,29363,O,O
USA,1,2020,41,b,0,1,375,O,O
USA,1,2020,41,b,1,4,72,O,O
USA,1,2020,41,b,5,10,103,O,O
USA,1,2020,41,b,15,10,729,O,O
USA,1,2020,41,b,25,10,1464,O,O
USA,1,2020,41,b,35,10,2046,O,O
USA,1,2020,41,b,45,10,3644,O,O
USA,1,2020,41,b,55,10,8145,O,O
USA,1,2020,41,b,65,10,12291,O,O
USA,1,2020,41,b,75,10,14891,O,O
USA,1,2020,41,b,85,+,18015,O,O
USA,1,2020,41,b,TOT,.,61775,O,O
USA,1,2020,42,m,0,1,179,O,O
USA,1,2020,42,m,1,4,41,O,O
USA,1,2020,42,m,5,10,61,O,O
USA,1,2020,42,m,15,10,526,O,O
USA,1,2020,42,m,25,10,952,O,O
USA,1,2020,42,m,35,10,1286,O,O
USA,1,2020,42,m,45,10,2171,O,O
USA,1,2020,42,m,55,10,4798,O,O
USA,1,2020,42,m,65,10,7002,O,O
USA,1,2020,42,m,75,10,7615,O,O
USA,1,2020,42,m,85,+,6967,O,O
USA,1,2020,42,m,TOT,.,31598,O,O
USA,1,2020,42,f,0,1,181,O,O
USA,1,2020,42,f,1,4,34,O,O
USA,1,2020,42,f,5,10,35,O,O
USA,1,2020,42,f,15,10,185,O,O
USA,1,2020,42,f,25,10,412,O,O
USA,1,2020,42,f,35,10,648,O,O
USA,1,2020,42,f,45,10,1262,O,O
USA,1,2020,42,f,55,10,3073,O,O
USA,1,2020,42,f,65,10,5213,O,O
USA,1,2020,42,f,75,10,7149,O,O
USA,1,2020,42,f,85,+,10847,O,O
USA,1,2020,42,f,TOT,.,29039,O,O
USA,1,2020,42,b,0,1,360,O,O
USA,1,2020,42,b,1,4,75,O,O
USA,1,2020,42,b,5,10,96,O,O
USA,1,2020,42,b,15,10,711,O,O
USA,1,2020,42,b,25,10,1364,O,O
USA,1,2020,42,b,35,10,1934,O,O
USA,1,2020,42,b,45,10,3433,O,O
USA,1,2020,42,b,55,10,7871,O,O
USA,1,2020,42,b,65,10,12215,O,O
USA,1,2020,42,b,75,10,14764,O,O
USA,1,2020,42,b,85,+,17814,O,O
USA,1,2020,42,b,TOT,.,60637,O,O
USA,1,2020,43,m,0,1,181,O,O
USA,1,2020,43,m,1,4,35,O,O
USA,1,2020,43,m,5,10,78,O,O
USA,1,2020,43,m,15,10,482,O,O
USA,1,2020,43,m,25,10,972,O,O
USA,1,2020,43,m,35,10,1245,O,O
USA,1,2020,43,m,45,10,2144,O,O
USA,1,2020,43,m,55,10,5057,O,O
USA,1,2020,43,m,65,10,7174,O,O
USA,1,2020,43,m,75,10,7939,O,O
USA,1,2020,43,m,85,+,7305,O,O
USA,1,2020,43,m,TOT,.,32612,O,O
USA,1,2020,43,f,0,1,140,O,O
USA,1,2020,43,f,1,4,19,O,O
USA,1,2020,43,f,5,10,42,O,O
USA,1,2020,43,f,15,10,172,O,O
USA,1,2020,43,f,25,10,377,O,O
USA,1,2020,43,f,35,10,676,O,O
USA,1,2020,43,f,45,10,1264,O,O
USA,1,2020,43,f,55,10,3147,O,O
USA,1,2020,43,f,65,10,5093,O,O
USA,1,2020,43,f,75,10,7310,O,O
USA,1,2020,43,f,85,+,11331,O,O
USA,1,2020,43,f,TOT,.,29571,O,O
USA,1,2020,43,b,0,1,321,O,O
USA,1,2020,43,b,1,4,54,O,O
USA,1,2020,43,b,5,10,120,O,O
USA,1,2020,43,b,15,10,654,O,O
USA,1,2020,43,b,25,10,1349,O,O
USA,1,2020,43,b,35,10,1921,O,O
USA,1,2020,43,b,45,10,3408,O,O
USA,1,2020,43,b,55,10,8204,O,O
USA,1,2020,43,b,65,10,12267,O,O
USA,1,2020,43,b,75,10,15249,O,O
USA,1,2020,43,b,85,+,18636,O,O
USA,1,2020,43,b,TOT,.,62183,O,O
USA,1,2020,44,m,0,1,204,O,O
USA,1,2020,44,m,1,4,34,O,O
USA,1,2020,44,m,5,10,69,O,O
USA,1,2020,44,m,15,10,467,O,O
USA,1,2020,44,m,25,10,1028,O,O
USA,1,2020,44,m,35,10,1261,O,O
USA,1,2020,44,m,45,10,2059,O,O
USA,1,2020,44,m,55,10,5050,O,O
USA,1,2020,44,m,65,10,7443,O,O
USA,1,2020,44,m,75,10,8104,O,O
USA,1,2020,44,m,85,+,7367,O,O
USA,1,2020,44,m,TOT,.,33086,O,O
USA,1,2020,44,f,0,1,174,O,O
USA,1,2020,44,f,1,4,23,O,O
USA,1,2020,44,f,5,10,47,O,O
USA,1,2020,44,f,15,10,184,O,O
USA,1,2020,44,f,25,10,420,O,O
USA,1,2020,44,f,35,10,694,O,O
USA,1,2020,44,f,45,10,1403,O,O
USA,1,2020,44,f,55,10,3125,O,O
USA,1,2020,44,f,65,10,5467,O,O
USA,1,2020,44,f,75,10,7356,O,O
USA,1,2020,44,f,85,+,11446,O,O
USA,1,2020,44,f,TOT,.,30339,O,O
USA,1,2020,44,b,0,1,378,O,O
USA,1,2020,44,b,1,4,57,O,O
USA,1,2020,44,b,5,10,116,O,O
USA,1,2020,44,b,15,10,651,O,O
USA,1,2020,44,b,25,10,1448,O,O
USA,1,2020,44,b,35,10,1955,O,O
USA,1,2020,44,b,45,10,3462,O,O
USA,1,2020,44,b,55,10,8175,O,O
USA,1,2020,44,b,65,10,12910,O,O
USA,1,2020,44,b,75,10,15460,O,O
USA,1,2020,44,b,85,+,18813,O,O
USA,1,2020,44,b,TOT,.,63425,O,O
USA,1,2020,45,m,0,1,213,O,O
USA,1,2020,45,m,1,4,39,O,O
USA,1,2020,45,m,5,10,67,O,O
USA,1,2020,45,m,15,10,521,O,O
USA,1,2020,45,m,25,10,1083,O,O
USA,1,2020,45,m,35,10,1387,O,O
USA,1,2020,45,m,45,10,2276,O,O
USA,1,2020,45,m,55,10,5241,O,O
USA,1,2020,45,m,65,10,7787,O,O
USA,1,2020,45,m,75,10,8724,O,O
USA,1,2020,45,m,85,+,8136,O,O
USA,1,2020,45,m,TOT,.,35474,O,O
USA,1,2020,45,f,0,1,176,O,O
USA,1,2020,45,f,1,4,25,O,O
USA,1,2020,45,f,5,10,38,O,O
USA,1,2020,45,f,15,10,189,O,O
USA,1,2020,45,f,25,10,424,O,O
USA,1,2020,45,f,35,10,756,O,O
USA,1,2020,45,f,45,10,1444,O,O
USA,1,2020,45,f,55,10,3279,O,O
USA,1,2020,45,f,65,10,5666,O,O
USA,1,2020,45,f,75,10,7974,O,O
USA,1,2020,45,f,85,+,12141,O,O
USA,1,2020,45,f,TOT,.,32112,O,O
USA,1,2020,45,b,0,1,389,O,O
USA,1,2020,45,b,1,4,64,O,O
USA,1,2020,45,b,5,10,105,O,O
USA,1,2020,45,b,15,10,710,O,O
USA,1,2020,45,b,25,10,1507,O,O
USA,1,2020,45,b,35,10,2143,O,O
USA,1,2020,45,b,45,10,3720,O,O
USA,1,2020,45,b,55,10,8520,O,O
USA,1,2020,45,b,65,10,13453,O,O
USA,1,2020,45,b,75,10,16698,O,O
USA,1,2020,45,b,85,+,20277,O,O
USA,1,2020,45,b,TOT,.,67586,O,O
USA,1,2020,46,m,0,1,198,O,O
USA,1,2020,46,m,1,4,35,O,O
USA,1,2020,46,m,5,10,79,O,O
USA,1,2020,46,m,15,10,543,O,O
USA,1,2020,46,m,25,10,1027,O,O
USA,1,2020,46,m,35,10,1305,O,O
USA,1,2020,46,m,45,10,2312,O,O
USA,1,2020,46,m,55,10,5448,O,O
USA,1,2020,46,m,65,10,8177,O,O
USA,1,2020,46,m,75,10,8979,O,O
USA,1,2020,46,m,85,+,8240,O,O
USA,1,2020,46,m,TOT,.,36343,O,O
USA,1,2020,46,f,0,1,161,O,O
USA,1,2020,46,f,1,4,28,O,O
USA,1,2020,46,f,5,10,46,O,O
USA,1,2020,46,f,15,10,197,O,O
USA,1,2020,46,f,25,10,407,O,O
USA,1,2020,46,f,35,10,705,O,O
USA,1,2020,46,f,45,10,1459,O,O
USA,1,2020,46,f,55,10,3280,O,O
USA,1,2020,46,f,65,10,5602,O,O
USA,1,2020,46,f,75,10,8145,O,O
USA,1,2020,46,f,85,+,12447,O,O
USA,1,2020,46,f,TOT,.,32477,O,O
USA,1,2020,46,b,0,1,359,O,O
USA,1,2020,46,b,1,4,63,O,O
USA,1,2020,46,b,5,10,125,O,O
USA,1,2020,46,b,15,10,740,O,O
USA,1,2020,46,b,25,10,1434,O,O
USA,1,2020,46,b,35,10,2010,O,O
USA,1,2020,46,b,45,10,3771,O,O
USA,1,2020,46,b,55,10,8728,O,O
USA,1,2020,46,b,65,10,13779,O,O
USA,1,2020,46,b,75,10,17124,O,O
USA,1,2020,46,b,85,+,20687,O,O
USA,1,2020,46,b,TOT,.,68820,O,O
USA,1,2020,47,m,0,1,206,O,O
USA,1,2020,47,m,1,4,30,O,O
USA,1,2020,47,m,5,10,60,O,O
USA,1,2020,47,m,15,10,460,O,O
USA,1,2020,47,m,25,10,975,O,O
USA,1,2020,47,m,35,10,1412,O,O
USA,1,2020,47,m,45,10,2278,O,O
USA,1,2020,47,m,55,10,5494,O,O
USA,1,2020,47,m,65,10,8382,O,O
USA,1,2020,47,m,75,10,9548,O,O
USA,1,2020,47,m,85,+,8797,O,O
USA,1,2020,47,m,TOT,.,37642,O,O
USA,1,2020,47,f,0,1,179,O,O
USA,1,2020,47,f,1,4,28,O,O
USA,1,2020,47,f,5,10,49,O,O
USA,1,2020,47,f,15,10,192,O,O
USA,1,2020,47,f,25,10,428,O,O
USA,1,2020,47,f,35,10,725,O,O
USA,1,2020,47,f,45,10,1404,O,O
USA,1,2020,47,f,55,10,3489,O,O
USA,1,2020,47,f,65,10,6087,O,O
USA,1,2020,47,f,75,10,8413,O,O
USA,1,2020,47,f,85,+,13034,O,O
USA,1,2020,47,f,TOT,.,34028,O,O
USA,1,2020,47,b,0,1,385,O,O
USA,1,2020,47,b,1,4,58,O,O
USA,1,2020,47,b,5,10,109,O,O
USA,1,2020,47,b,15,10,652,O,O
USA,1,2020,47,b,25,10,1403,O,O
USA,1,2020,47,b,35,10,2137,O,O
USA,1,2020,47,b,45,10,3682,O,O
USA,1,2020,47,b,55,10,8983,O,O
USA,1,2020,47,b,65,10,14469,O,O
USA,1,2020,47,b,75,10,17961,O,O
USA,1,2020,47,b,85,+,21831,O,O
USA,1,2020,47,b,TOT,.,71670,O,O
USA,1,2020,48,m,0,1,173,O,O
USA,1,2020,48,m,1,4,32,O,O
USA,1,2020,48,m,5,10,62,O,O
USA,1,2020,48,m,15,10,525,O,O
USA,1,2020,48,m,25,10,1029,O,O
USA,1,2020,48,m,35,10,1396,O,O
USA,1,2020,48,m,45,10,2404,O,O
USA,1,2020,48,m,55,10,5521,O,O
USA,1,2020,48,m,65,10,8715,O,O
USA,1,2020,48,m,75,10,9708,O,O
USA,1,2020,48,m,85,+,9221,O,O
USA,1,2020,48,m,TOT,.,38786,O,O
USA,1,2020,48,f,0,1,163,O,O
USA,1,2020,48,f,1,4,21,O,O
USA,1,2020,48,f,5,10,44,O,O
USA,1,2020,48,f,15,10,180,O,O
USA,1,2020,48,f,25,10,437,O,O
USA,1,2020,48,f,35,10,718,O,O
USA,1,2020,48,f,45,10,1408,O,O
USA,1,2020,48,f,55,10,3459,O,O
USA,1,2020,48,f,65,10,6094,O,O
USA,1,2020,48,f,75,10,8530,O,O
USA,1,2020,48,f,85,+,13458,O,O
USA,1,2020,48,f,TOT,.,34512,O,O
USA,1,2020,48,b,0,1,336,O,O
USA,1,2020,48,b,1,4,53,O,O
USA,1,2020,48,b,5,10,106,O,O
USA,1,2020,48,b,15,10,705,O,O
USA,1,2020,48,b,25,10,1466,O,O
USA,1,2020,48,b,35,10,2114,O,O
USA,1,2020,48,b,45,10,3812,O,O
USA,1,2020,48,b,55,10,8980,O,O
USA,1,2020,48,b,65,10,14809,O,O
USA,1,2020,48,b,75,10,18238,O,O
USA,1,2020,48,b,85,+,22679,O,O
USA,1,2020,48,b,TOT,.,73298,O,O
USA,1,2020,49,m,0,1,192,O,O
USA,1,2020,49,m,1,4,35,O,O
USA,1,2020,49,m,5,10,72,O,O
USA,1,2020,49,m,15,10,513,O,O
USA,1,2020,49,m,25,10,992,O,O
USA,1,2020,49,m,35,10,1349,O,O
USA,1,2020,49,m,45,10,2504,O,O
USA,1,2020,49,m,55,10,5918,O,O
USA,1,2020,49,m,65,10,9151,O,O
USA,1,2020,49,m,75,10,10417,O,O
USA,1,2020,49,m,85,+,9691,O,O
USA,1,2020,49,m,TOT,.,40834,O,O
USA,1,2020,49,f,0,1,130,O,O
USA,1,2020,49,f,1,4,28,O,O
USA,1,2020,49,f,5,10,35,O,O
USA,1,2020,49,f,15,10,192,O,O
USA,1,2020,49,f,25,10,439,O,O
USA,1,2020,49,f,35,10,758,O,O
USA,1,2020,49,f,45,10,1482,O,O
USA,1,2020,49,f,55,10,3670,O,O
USA,1,2020,49,f,65,10,6564,O,O
USA,1,2020,49,f,75,10,9099,O,O
USA,1,2020,49,f,85,+,14187,O,O
USA,1,2020,49,f,TOT,.,36584,O,O
USA,1,2020,49,b,0,1,322,O,O
USA,1,2020,49,b,1,4,63,O,O
USA,1,2020,49,b,5,10,107,O,O
USA,1,2020,49,b,15,10,705,O,O
USA,1,2020,49,b,25,10,1431,O,O
USA,1,2020,49,b,35,10,2107,O,O
USA,1,2020,49,b,45,10,3986,O,O
USA,1,2020,49,b,55,10,9588,O,O
USA,1,2020,49,b,65,10,15715,O,O
USA,1,2020,49,b,75,10,19516,O,O
USA,1,2020,49,b,85,+,23878,O,O
USA,1,2020,49,b,TOT,.,77418,O,O
USA,1,2020,50,m,0,1,193,O,O
USA,1,2020,50,m,1,4,36,O,O
USA,1,2020,50,m,5,10,56,O,O
USA,1,2020,50,m,15,10,501,O,O
USA,1,2020,50,m,25,10,1008,O,O
USA,1,2020,50,m,35,10,1405,O,O
USA,1,2020,50,m,45,10,2629,O,O
USA,1,2020,50,m,55,10,6365,O,O
USA,1,2020,50,m,65,10,9539,O,O
USA,1,2020,50,m,75,10,11092,O,O
USA,1,2020,50,m,85,+,10437,O,O
USA,1,2020,50,m,TOT,.,43261,O,O
USA,1,2020,50,f,0,1,177,O,O
USA,1,2020,50,f,1,4,28,O,O
USA,1,2020,50,f,5,10,42,O,O
USA,1,2020,50,f,15,10,151,O,O
USA,1,2020,50,f,25,10,460,O,O
USA,1,2020,50,f,35,10,771,O,O
USA,1,2020,50,f,45,10,1557,O,O
USA,1,2020,50,f,55,10,3919,O,O
USA,1,2020,50,f,65,10,6695,O,O
USA,1,2020,50,f,75,10,9643,O,O
USA,1,2020,50,f,85,+,15296,O,O
USA,1,2020,50,f,TOT,.,38739,O,O
USA,1,2020,50,b,0,1,370,O,O
USA,1,2020,50,b,1,4,64,O,O
USA,1,2020,50,b,5,10,98,O,O
USA,1,2020,50,b,15,10,652,O,O
USA,1,2020,50,b,25,10,1468,O,O
USA,1,2020,50,b,35,10,2176,O,O
USA,1,2020,50,b,45,10,4186,O,O
USA,1,2020,50,b,55,10,10284,O,O
USA,1,2020,50,b,65,10,16234,O,O
USA,1,2020,50,b,75,10,20735,O,O
USA,1,2020,50,b,85,+,25733,O,O
USA,1,2020,50,b,TOT,.,82000,O,O
USA,1,2020,51,m,0,1,188,O,O
USA,1,2020,51,m,1,4,30,O,O
USA,1,2020,51,m,5,10,62,O,O
USA,1,2020,51,m,15,10,546,O,O
USA,1,2020,51,m,25,10,1036,O,O
USA,1,2020,51,m,35,10,1478,O,O
USA,1,2020,51,m,45,10,2736,O,O
USA,1,2020,51,m,55,10,6370,O,O
USA,1,2020,51,m,65,10,9826,O,O
USA,1,2020,51,m,75,10,11155,O,O
USA,1,2020,51,m,85,+,10308,O,O
USA,1,2020,51,m,TOT,.,43735,O,O
